# UV-Vis reference spectrum — [Ni(H2O)6]2+ (Ni2+, d8, green)
# Reconstructed absorption envelope from literature band maxima (sum of Gaussians).
# Sources: Chemistry LibreTexts; Doc Brown's chemistry notes; Lever, Inorganic Electronic Spectroscopy (1984).
# Reference parameters: Dq=850 cm^-1  B=890 cm^-1  beta=0.855 (weakly covalent)
# Observed band maxima (cm^-1): 8503, 13793, 25316
# Assignments (low->high energy): 3A2g->3T2g; 3A2g->3T1g(F); 3A2g->3T1g(P)
# columns: wavenumber_cm-1	wavelength_nm	absorbance_au
19863.909273	503.425578	0.011019
19883.255504	502.935749	0.011255
19902.601734	502.446873	0.011502
19921.947965	501.958946	0.011761
19941.294196	501.471966	0.012030
19960.640427	500.985930	0.012311
19979.986658	500.500835	0.012604
19999.332889	500.016678	0.012909
20018.679119	499.533458	0.013225
20038.025350	499.051170	0.013554
20057.371581	498.569813	0.013896
20076.717812	498.089384	0.014250
20096.064043	497.609879	0.014616
20115.410274	497.131297	0.014996
20134.756504	496.653635	0.015389
20154.102735	496.176889	0.015796
20173.448966	495.701058	0.016216
20192.795197	495.226139	0.016651
20212.141428	494.752129	0.017099
20231.487658	494.279025	0.017562
20250.833889	493.806826	0.018039
20270.180120	493.335527	0.018532
20289.526351	492.865128	0.019040
20308.872582	492.395625	0.019563
20328.218813	491.927015	0.020102
20347.565043	491.459296	0.020656
20366.911274	490.992466	0.021227
20386.257505	490.526522	0.021815
20405.603736	490.061462	0.022419
20424.949967	489.597283	0.023041
20444.296197	489.133982	0.023680
20463.642428	488.671557	0.024337
20482.988659	488.210005	0.025012
20502.334890	487.749325	0.025705
20521.681121	487.289513	0.026417
20541.027352	486.830567	0.027148
20560.373582	486.372485	0.027898
20579.719813	485.915265	0.028668
20599.066044	485.458903	0.029458
20618.412275	485.003397	0.030268
20637.758506	484.548746	0.031099
20657.104736	484.094946	0.031951
20676.450967	483.641995	0.032824
20695.797198	483.189891	0.033719
20715.143429	482.738632	0.034637
20734.489660	482.288215	0.035576
20753.835891	481.838637	0.036539
20773.182121	481.389897	0.037524
20792.528352	480.941992	0.038534
20811.874583	480.494919	0.039567
20831.220814	480.048677	0.040624
20850.567045	479.603263	0.041707
20869.913276	479.158675	0.042814
20889.259506	478.714911	0.043947
20908.605737	478.271967	0.045106
20927.951968	477.829843	0.046291
20947.298199	477.388535	0.047503
20966.644430	476.948042	0.048742
20985.990660	476.508360	0.050008
21005.336891	476.069489	0.051302
21024.683122	475.631425	0.052624
21044.029353	475.194167	0.053976
21063.375584	474.757712	0.055356
21082.721815	474.322058	0.056766
21102.068045	473.887203	0.058205
21121.414276	473.453144	0.059675
21140.760507	473.019880	0.061176
21160.106738	472.587408	0.062708
21179.452969	472.155726	0.064271
21198.799199	471.724832	0.065867
21218.145430	471.294724	0.067494
21237.491661	470.865400	0.069155
21256.837892	470.436857	0.070848
21276.184123	470.009093	0.072576
21295.530354	469.582106	0.074337
21314.876584	469.155895	0.076133
21334.222815	468.730457	0.077963
21353.569046	468.305789	0.079829
21372.915277	467.881890	0.081730
21392.261508	467.458758	0.083667
21411.607738	467.036391	0.085641
21430.953969	466.614786	0.087651
21450.300200	466.193942	0.089699
21469.646431	465.773856	0.091784
21488.992662	465.354526	0.093907
21508.338893	464.935951	0.096068
21527.685123	464.518128	0.098268
21547.031354	464.101056	0.100507
21566.377585	463.684732	0.102785
21585.723816	463.269154	0.105103
21605.070047	462.854320	0.107462
21624.416278	462.440228	0.109860
21643.762508	462.026877	0.112300
21663.108739	461.614264	0.114780
21682.454970	461.202388	0.117302
21701.801201	460.791245	0.119866
21721.147432	460.380835	0.122472
21740.493662	459.971156	0.125120
21759.839893	459.562205	0.127811
21779.186124	459.153980	0.130544
21798.532355	458.746481	0.133321
21817.878586	458.339703	0.136141
21837.224817	457.933647	0.139006
21856.571047	457.528309	0.141914
21875.917278	457.123689	0.144866
21895.263509	456.719783	0.147863
21914.609740	456.316591	0.150904
21933.955971	455.914109	0.153990
21953.302201	455.512337	0.157122
21972.648432	455.111273	0.160298
21991.994663	454.710914	0.163520
22011.340894	454.311259	0.166788
22030.687125	453.912306	0.170101
22050.033356	453.514053	0.173461
22069.379586	453.116498	0.176866
22088.725817	452.719640	0.180317
22108.072048	452.323476	0.183814
22127.418279	451.928005	0.187358
22146.764510	451.533225	0.190948
22166.110740	451.139134	0.194584
22185.456971	450.745730	0.198267
22204.803202	450.353012	0.201996
22224.149433	449.960977	0.205772
22243.495664	449.569625	0.209594
22262.841895	449.178952	0.213462
22282.188125	448.788958	0.217377
22301.534356	448.399641	0.221338
22320.880587	448.010999	0.225345
22340.226818	447.623029	0.229398
22359.573049	447.235731	0.233497
22378.919280	446.849103	0.237642
22398.265510	446.463142	0.241833
22417.611741	446.077848	0.246069
22436.957972	445.693218	0.250351
22456.304203	445.309251	0.254677
22475.650434	444.925945	0.259049
22494.996664	444.543298	0.263465
22514.342895	444.161308	0.267925
22533.689126	443.779975	0.272430
22553.035357	443.399296	0.276978
22572.381588	443.019269	0.281570
22591.727819	442.639894	0.286204
22611.074049	442.261167	0.290882
22630.420280	441.883088	0.295602
22649.766511	441.505655	0.300363
22669.112742	441.128866	0.305166
22688.458973	440.752720	0.310011
22707.805203	440.377214	0.314895
22727.151434	440.002348	0.319820
22746.497665	439.628120	0.324784
22765.843896	439.254527	0.329787
22785.190127	438.881569	0.334829
22804.536358	438.509244	0.339908
22823.882588	438.137550	0.345025
22843.228819	437.766486	0.350178
22862.575050	437.396049	0.355367
22881.921281	437.026239	0.360591
22901.267512	436.657054	0.365850
22920.613742	436.288492	0.371143
22939.959973	435.920551	0.376469
22959.306204	435.553231	0.381827
22978.652435	435.186529	0.387216
22997.998666	434.820444	0.392637
23017.344897	434.454975	0.398087
23036.691127	434.090119	0.403566
23056.037358	433.725876	0.409074
23075.383589	433.362243	0.414608
23094.729820	432.999220	0.420170
23114.076051	432.636804	0.425756
23133.422282	432.274995	0.431367
23152.768512	431.913790	0.437001
23172.114743	431.553188	0.442658
23191.460974	431.193188	0.448336
23210.807205	430.833788	0.454035
23230.153436	430.474987	0.459753
23249.499666	430.116783	0.465489
23268.845897	429.759174	0.471243
23288.192128	429.402160	0.477012
23307.538359	429.045738	0.482796
23326.884590	428.689908	0.488594
23346.230821	428.334667	0.494405
23365.577051	427.980014	0.500227
23384.923282	427.625949	0.506058
23404.269513	427.272468	0.511899
23423.615744	426.919572	0.517747
23442.961975	426.567258	0.523602
23462.308205	426.215525	0.529462
23481.654436	425.864371	0.535325
23501.000667	425.513796	0.541191
23520.346898	425.163797	0.547058
23539.693129	424.814374	0.552925
23559.039360	424.465525	0.558790
23578.385590	424.117248	0.564652
23597.731821	423.769542	0.570509
23617.078052	423.422406	0.576361
23636.424283	423.075838	0.582205
23655.770514	422.729836	0.588041
23675.116744	422.384401	0.593867
23694.462975	422.039529	0.599681
23713.809206	421.695220	0.605482
23733.155437	421.351473	0.611269
23752.501668	421.008285	0.617040
23771.847899	420.665656	0.622793
23791.194129	420.323585	0.628527
23810.540360	419.982069	0.634241
23829.886591	419.641107	0.639933
23849.232822	419.300699	0.645601
23868.579053	418.960843	0.651244
23887.925284	418.621537	0.656861
23907.271514	418.282780	0.662449
23926.617745	417.944571	0.668008
23945.963976	417.606909	0.673536
23965.310207	417.269792	0.679031
23984.656438	416.933218	0.684492
24004.002668	416.597187	0.689917
24023.348899	416.261698	0.695305
24042.695130	415.926748	0.700654
24062.041361	415.592337	0.705963
24081.387592	415.258463	0.711229
24100.733823	414.925125	0.716452
24120.080053	414.592322	0.721630
24139.426284	414.260053	0.726762
24158.772515	413.928315	0.731845
24178.118746	413.597108	0.736879
24197.464977	413.266431	0.741862
24216.811207	412.936283	0.746792
24236.157438	412.606661	0.751668
24255.503669	412.277565	0.756489
24274.849900	411.948994	0.761253
24294.196131	411.620946	0.765958
24313.542362	411.293420	0.770603
24332.888592	410.966415	0.775187
24352.234823	410.639930	0.779708
24371.581054	410.313963	0.784165
24390.927285	409.988513	0.788556
24410.273516	409.663578	0.792880
24429.619746	409.339159	0.797136
24448.965977	409.015253	0.801322
24468.312208	408.691859	0.805437
24487.658439	408.368976	0.809479
24507.004670	408.046603	0.813448
24526.350901	407.724738	0.817342
24545.697131	407.403381	0.821160
24565.043362	407.082530	0.824900
24584.389593	406.762184	0.828561
24603.735824	406.442342	0.832143
24623.082055	406.123002	0.835644
24642.428286	405.804164	0.839062
24661.774516	405.485826	0.842397
24681.120747	405.167987	0.845648
24700.466978	404.850645	0.848813
24719.813209	404.533801	0.851892
24739.159440	404.217452	0.854883
24758.505670	403.901598	0.857785
24777.851901	403.586237	0.860598
24797.198132	403.271367	0.863320
24816.544363	402.956989	0.865951
24835.890594	402.643101	0.868489
24855.236825	402.329701	0.870935
24874.583055	402.016789	0.873286
24893.929286	401.704363	0.875543
24913.275517	401.392422	0.877704
24932.621748	401.080965	0.879769
24951.967979	400.769992	0.881736
24971.314209	400.459500	0.883606
24990.660440	400.149489	0.885378
25010.006671	399.839957	0.887051
25029.352902	399.530904	0.888624
25048.699133	399.222329	0.890097
25068.045364	398.914229	0.891470
25087.391594	398.606605	0.892742
25106.737825	398.299455	0.893912
25126.084056	397.992778	0.894981
25145.430287	397.686573	0.895947
25164.776518	397.380839	0.896810
25184.122748	397.075574	0.897571
25203.468979	396.770778	0.898229
25222.815210	396.466450	0.898783
25242.161441	396.162588	0.899234
25261.507672	395.859191	0.899581
25280.853903	395.556259	0.899824
25300.200133	395.253790	0.899963
25319.546364	394.951784	0.899999
25338.892595	394.650238	0.899930
25358.238826	394.349153	0.899758
25377.585057	394.048527	0.899481
25396.931288	393.748358	0.899101
25416.277518	393.448647	0.898617
25435.623749	393.149392	0.898030
25454.969980	392.850591	0.897339
25474.316211	392.552244	0.896546
25493.662442	392.254350	0.895649
25513.008672	391.956908	0.894650
25532.354903	391.659917	0.893549
25551.701134	391.363375	0.892347
25571.047365	391.067282	0.891043
25590.393596	390.771637	0.889638
25609.739827	390.476439	0.888132
25629.086057	390.181686	0.886527
25648.432288	389.887377	0.884823
25667.778519	389.593513	0.883019
25687.124750	389.300091	0.881118
25706.470981	389.007111	0.879119
25725.817211	388.714571	0.877024
25745.163442	388.422471	0.874832
25764.509673	388.130810	0.872545
25783.855904	387.839586	0.870164
25803.202135	387.548799	0.867688
25822.548366	387.258448	0.865120
25841.894596	386.968531	0.862460
25861.240827	386.679049	0.859709
25880.587058	386.389999	0.856867
25899.933289	386.101381	0.853936
25919.279520	385.813193	0.850917
25938.625751	385.525436	0.847811
25957.971981	385.238107	0.844618
25977.318212	384.951207	0.841341
25996.664443	384.664734	0.837979
26016.010674	384.378686	0.834534
26035.356905	384.093064	0.831007
26054.703135	383.807866	0.827400
26074.049366	383.523091	0.823713
26093.395597	383.238738	0.819948
26112.741828	382.954807	0.816106
26132.088059	382.671296	0.812188
26151.434290	382.388204	0.808195
26170.780520	382.105531	0.804130
26190.126751	381.823276	0.799992
26209.472982	381.541438	0.795783
26228.819213	381.260015	0.791506
26248.165444	380.979007	0.787160
26267.511674	380.698413	0.782748
26286.857905	380.418232	0.778270
26306.204136	380.138463	0.773729
26325.550367	379.859105	0.769125
26344.896598	379.580158	0.764461
26364.242829	379.301619	0.759737
26383.589059	379.023490	0.754955
26402.935290	378.745768	0.750116
26422.281521	378.468453	0.745223
26441.627752	378.191543	0.740276
26460.973983	377.915038	0.735276
26480.320213	377.638938	0.730226
26499.666444	377.363240	0.725127
26519.012675	377.087945	0.719981
26538.358906	376.813051	0.714788
26557.705137	376.538558	0.709551
26577.051368	376.264464	0.704271
26596.397598	375.990770	0.698949
26615.743829	375.717472	0.693588
26635.090060	375.444572	0.688188
26654.436291	375.172069	0.682751
26673.782522	374.899960	0.677279
26693.128753	374.628246	0.671773
26712.474983	374.356925	0.666236
26731.821214	374.085997	0.660667
26751.167445	373.815461	0.655069
26770.513676	373.545316	0.649444
26789.859907	373.275562	0.643792
26809.206137	373.006196	0.638116
26828.552368	372.737219	0.632417
26847.898599	372.468630	0.626697
26867.244830	372.200427	0.620956
26886.591061	371.932610	0.615198
26905.937292	371.665179	0.609422
26925.283522	371.398132	0.603630
26944.629753	371.131468	0.597825
26963.975984	370.865187	0.592007
26983.322215	370.599288	0.586177
27002.668446	370.333770	0.580339
27022.014676	370.068632	0.574492
27041.360907	369.803873	0.568638
27060.707138	369.539493	0.562779
27080.053369	369.275491	0.556916
27099.399600	369.011865	0.551050
27118.745831	368.748616	0.545183
27138.092061	368.485742	0.539316
27157.438292	368.223243	0.533451
27176.784523	367.961117	0.527589
27196.130754	367.699365	0.521731
27215.476985	367.437984	0.515878
27234.823215	367.176975	0.510032
27254.169446	366.916336	0.504194
27273.515677	366.656067	0.498365
27292.861908	366.396167	0.492547
27312.208139	366.136636	0.486740
27331.554370	365.877471	0.480946
27350.900600	365.618674	0.475167
27370.246831	365.360242	0.469402
27389.593062	365.102175	0.463654
27408.939293	364.844473	0.457924
27428.285524	364.587134	0.452212
27447.631755	364.330157	0.446519
27466.977985	364.073543	0.440848
27486.324216	363.817290	0.435198
27505.670447	363.561398	0.429571
27525.016678	363.305865	0.423968
27544.362909	363.050691	0.418389
27563.709139	362.795876	0.412836
27583.055370	362.541418	0.407310
27602.401601	362.287316	0.401811
27621.747832	362.033571	0.396341
27641.094063	361.780181	0.390900
27660.440294	361.527145	0.385490
27679.786524	361.274463	0.380110
27699.132755	361.022133	0.374762
27718.478986	360.770156	0.369447
27737.825217	360.518531	0.364165
27757.171448	360.267256	0.358917
27776.517678	360.016332	0.353703
27795.863909	359.765756	0.348526
27815.210140	359.515529	0.343384
27834.556371	359.265650	0.338279
27853.902602	359.016119	0.333212
27873.248833	358.766933	0.328182
27892.595063	358.518093	0.323191
27911.941294	358.269598	0.318240
27931.287525	358.021448	0.313327
27950.633756	357.773641	0.308456
27969.979987	357.526176	0.303624
27989.326217	357.279054	0.298834
28008.672448	357.032273	0.294086
28028.018679	356.785833	0.289379
28047.364910	356.539733	0.284715
28066.711141	356.293972	0.280094
28086.057372	356.048550	0.275516
28105.403602	355.803465	0.270982
28124.749833	355.558718	0.266491
28144.096064	355.314307	0.262044
28163.442295	355.070232	0.257642
28182.788526	354.826492	0.253285
28202.134757	354.583087	0.248972
28221.480987	354.340015	0.244705
28240.827218	354.097276	0.240483
28260.173449	353.854870	0.236307
28279.519680	353.612795	0.232176
28298.865911	353.371051	0.228091
28318.212141	353.129638	0.224052
28337.558372	352.888554	0.220059
28356.904603	352.647799	0.216113
28376.250834	352.407373	0.212213
28395.597065	352.167274	0.208359
28414.943296	351.927502	0.204551
28434.289526	351.688056	0.200790
28453.635757	351.448936	0.197075
28472.981988	351.210140	0.193406
28492.328219	350.971669	0.189784
28511.674450	350.733522	0.186208
28531.020680	350.495698	0.182679
28550.366911	350.258196	0.179196
28569.713142	350.021015	0.175758
28589.059373	349.784156	0.172367
28608.405604	349.547617	0.169022
28627.751835	349.311397	0.165722
28647.098065	349.075497	0.162469
28666.444296	348.839915	0.159260
28685.790527	348.604651	0.156097
28705.136758	348.369704	0.152979
28724.482989	348.135074	0.149906
28743.829219	347.900759	0.146878
28763.175450	347.666759	0.143895
28782.521681	347.433075	0.140955
28801.867912	347.199704	0.138060
28821.214143	346.966646	0.135209
28840.560374	346.733901	0.132401
28859.906604	346.501468	0.129636
28879.252835	346.269346	0.126915
28898.599066	346.037535	0.124236
28917.945297	345.806035	0.121600
28937.291528	345.574844	0.119006
28956.637759	345.343962	0.116454
28975.983989	345.113388	0.113944
28995.330220	344.883122	0.111475
29014.676451	344.653163	0.109046
29034.022682	344.423510	0.106658
29053.368913	344.194163	0.104311
29072.715143	343.965122	0.102003
29092.061374	343.736385	0.099735
29111.407605	343.507952	0.097506
29130.753836	343.279822	0.095316
29150.100067	343.051996	0.093164
29169.446298	342.824471	0.091051
29188.792528	342.597248	0.088975
29208.138759	342.370326	0.086936
29227.484990	342.143705	0.084934
29246.831221	341.917383	0.082969
29266.177452	341.691361	0.081040
29285.523682	341.465637	0.079146
29304.869913	341.240211	0.077288
29324.216144	341.015083	0.075465
29343.562375	340.790251	0.073676
29362.908606	340.565716	0.071922
29382.254837	340.341477	0.070201
29401.601067	340.117532	0.068513
29420.947298	339.893882	0.066858
29440.293529	339.670526	0.065236
29459.639760	339.447464	0.063645
29478.985991	339.224694	0.062086
29498.332221	339.002216	0.060559
29517.678452	338.780030	0.059062
29537.024683	338.558135	0.057595
29556.370914	338.336531	0.056159
29575.717145	338.115216	0.054752
29595.063376	337.894191	0.053374
29614.409606	337.673455	0.052024
29633.755837	337.453006	0.050703
29653.102068	337.232846	0.049410
29672.448299	337.012972	0.048144
29691.794530	336.793385	0.046906
29711.140761	336.574084	0.045693
29730.486991	336.355069	0.044507
29749.833222	336.136338	0.043347
29769.179453	335.917892	0.042212
29788.525684	335.699729	0.041102
29807.871915	335.481850	0.040017
29827.218145	335.264253	0.038956
29846.564376	335.046938	0.037918
29865.910607	334.829905	0.036904
29885.256838	334.613152	0.035913
29904.603069	334.396681	0.034945
29923.949300	334.180489	0.033998
29943.295530	333.964576	0.033074
29962.641761	333.748942	0.032171
29981.987992	333.533587	0.031289
30001.334223	333.318509	0.030427
30020.680454	333.103709	0.029586
30040.026684	332.889185	0.028765
30059.372915	332.674937	0.027964
30078.719146	332.460965	0.027181
30098.065377	332.247268	0.026418
30117.411608	332.033846	0.025673
30136.757839	331.820697	0.024946
30156.104069	331.607822	0.024236
30175.450300	331.395220	0.023545
30194.796531	331.182891	0.022870
30214.142762	330.970833	0.022212
30233.488993	330.759047	0.021571
30252.835223	330.547531	0.020946
30272.181454	330.336286	0.020336
30291.527685	330.125311	0.019742
30310.873916	329.914605	0.019163
30330.220147	329.704168	0.018599
30349.566378	329.493999	0.018049
30368.912608	329.284098	0.017514
30388.258839	329.074464	0.016992
30407.605070	328.865097	0.016485
30426.951301	328.655996	0.015990
30446.297532	328.447161	0.015509
30465.643763	328.238592	0.015040
30484.989993	328.030286	0.014584
30504.336224	327.822246	0.014140
30523.682455	327.614468	0.013708
30543.028686	327.406954	0.013287
30562.374917	327.199703	0.012878
30581.721147	326.992714	0.012480
30601.067378	326.785987	0.012093
30620.413609	326.579521	0.011717
30639.759840	326.373315	0.011351
30659.106071	326.167370	0.010995
30678.452302	325.961685	0.010649
30697.798532	325.756259	0.010313
30717.144763	325.551091	0.009987
30736.490994	325.346182	0.009669
30755.837225	325.141531	0.009361
30775.183456	324.937137	0.009061
30794.529686	324.733000	0.008770
30813.875917	324.529119	0.008487
30833.222148	324.325494	0.008213
30852.568379	324.122124	0.007946
30871.914610	323.919009	0.007687
30891.260841	323.716149	0.007436
30910.607071	323.513543	0.007192
30929.953302	323.311190	0.006955
30949.299533	323.109090	0.006726
30968.645764	322.907242	0.006503
30987.991995	322.705647	0.006287
31007.338225	322.504303	0.006077
31026.684456	322.303210	0.005874
31046.030687	322.102368	0.005677
31065.376918	321.901776	0.005485
31084.723149	321.701434	0.005300
31104.069380	321.501340	0.005120
31123.415610	321.301496	0.004946
31142.761841	321.101900	0.004777
31162.108072	320.902552	0.004614
31181.454303	320.703451	0.004455
31200.800534	320.504597	0.004301
31220.146765	320.305989	0.004153
31239.492995	320.107628	0.004009
31258.839226	319.909512	0.003869
31278.185457	319.711641	0.003734
31297.531688	319.514015	0.003603
31316.877919	319.316633	0.003477
31336.224149	319.119494	0.003354
31355.570380	318.922599	0.003235
31374.916611	318.725947	0.003121
31394.262842	318.529537	0.003010
31413.609073	318.333369	0.002902
31432.955304	318.137442	0.002798
31452.301534	317.941757	0.002698
31471.647765	317.746312	0.002601
31490.993996	317.551107	0.002507
31510.340227	317.356142	0.002416
31529.686458	317.161416	0.002328
31549.032688	316.966929	0.002243
31568.378919	316.772680	0.002161
31587.725150	316.578669	0.002082
31607.071381	316.384896	0.002005
31626.417612	316.191360	0.001931
31645.763843	315.998061	0.001859
31665.110073	315.804997	0.001790
31684.456304	315.612170	0.001724
31703.802535	315.419577	0.001659
31723.148766	315.227220	0.001597
31742.494997	315.035097	0.001537
31761.841227	314.843209	0.001479
31781.187458	314.651553	0.001423
31800.533689	314.460131	0.001369
31819.879920	314.268942	0.001317
31839.226151	314.077985	0.001267
31858.572382	313.887260	0.001218
31877.918612	313.696767	0.001172
31897.264843	313.506504	0.001127
31916.611074	313.316473	0.001083
31935.957305	313.126671	0.001041
31955.303536	312.937099	0.001001
31974.649767	312.747757	0.000962
31993.995997	312.558644	0.000924
32013.342228	312.369759	0.000888
32032.688459	312.181103	0.000853
32052.034690	311.992674	0.000820
32071.380921	311.804472	0.000787
32090.727151	311.616498	0.000756
32110.073382	311.428750	0.000726
32129.419613	311.241228	0.000697
32148.765844	311.053931	0.000669
32168.112075	310.866860	0.000643
32187.458306	310.680014	0.000617
32206.804536	310.493392	0.000592
32226.150767	310.306995	0.000568
32245.496998	310.120821	0.000545
32264.843229	309.934870	0.000523
32284.189460	309.749142	0.000502
32303.535690	309.563637	0.000481
32322.881921	309.378354	0.000462
32342.228152	309.193292	0.000443
32361.574383	309.008452	0.000424
32380.920614	308.823832	0.000407
32400.266845	308.639433	0.000390
32419.613075	308.455254	0.000374
32438.959306	308.271295	0.000358
32458.305537	308.087555	0.000343
32477.651768	307.904034	0.000329
32496.997999	307.720732	0.000315
32516.344229	307.537647	0.000302
32535.690460	307.354781	0.000289
32555.036691	307.172131	0.000277
32574.382922	306.989699	0.000265
32593.729153	306.807483	0.000254
32613.075384	306.625483	0.000243
32632.421614	306.443699	0.000233
32651.767845	306.262131	0.000223
32671.114076	306.080778	0.000213
32690.460307	305.899639	0.000204
32709.806538	305.718714	0.000195
32729.152769	305.538004	0.000187
32748.498999	305.357507	0.000179
32767.845230	305.177223	0.000171
32787.191461	304.997151	0.000164
32806.537692	304.817293	0.000156
32825.883923	304.637646	0.000150
32845.230153	304.458211	0.000143
32864.576384	304.278987	0.000137
32883.922615	304.099974	0.000131
32903.268846	303.921171	0.000125
32922.615077	303.742579	0.000119
32941.961308	303.564196	0.000114
32961.307538	303.386023	0.000109
32980.653769	303.208059	0.000104
33000.000000	303.030303	0.000099
