# UV-Vis reference spectrum — [Ni(NH3)6]2+ (Ni2+, d8, blue-violet)
# Reconstructed absorption envelope from literature band maxima (sum of Gaussians).
# Sources: Chemistry LibreTexts; Doc Brown's chemistry notes; Lever, Inorganic Electronic Spectroscopy (1984).
# Reference parameters: Dq=1080 cm^-1  B=870 cm^-1  beta=0.836 (moderately covalent)
# Observed band maxima (cm^-1): 10811, 17544, 27778
# Assignments (low->high energy): 3A2g->3T2g; 3A2g->3T1g(F); 3A2g->3T1g(P)
# columns: wavenumber_cm-1	wavelength_nm	absorbance_au
19844.563042	503.916361	0.265150
19863.909273	503.425578	0.261520
19883.255504	502.935749	0.257911
19902.601734	502.446873	0.254323
19921.947965	501.958946	0.250756
19941.294196	501.471966	0.247210
19960.640427	500.985930	0.243687
19979.986658	500.500835	0.240186
19999.332889	500.016678	0.236709
20018.679119	499.533458	0.233256
20038.025350	499.051170	0.229826
20057.371581	498.569813	0.226421
20076.717812	498.089384	0.223042
20096.064043	497.609879	0.219687
20115.410274	497.131297	0.216359
20134.756504	496.653635	0.213056
20154.102735	496.176889	0.209781
20173.448966	495.701058	0.206532
20192.795197	495.226139	0.203311
20212.141428	494.752129	0.200117
20231.487658	494.279025	0.196951
20250.833889	493.806826	0.193813
20270.180120	493.335527	0.190704
20289.526351	492.865128	0.187624
20308.872582	492.395625	0.184572
20328.218813	491.927015	0.181550
20347.565043	491.459296	0.178558
20366.911274	490.992466	0.175595
20386.257505	490.526522	0.172662
20405.603736	490.061462	0.169760
20424.949967	489.597283	0.166887
20444.296197	489.133982	0.164045
20463.642428	488.671557	0.161234
20482.988659	488.210005	0.158453
20502.334890	487.749325	0.155704
20521.681121	487.289513	0.152985
20541.027352	486.830567	0.150298
20560.373582	486.372485	0.147642
20579.719813	485.915265	0.145017
20599.066044	485.458903	0.142423
20618.412275	485.003397	0.139861
20637.758506	484.548746	0.137331
20657.104736	484.094946	0.134832
20676.450967	483.641995	0.132364
20695.797198	483.189891	0.129928
20715.143429	482.738632	0.127524
20734.489660	482.288215	0.125151
20753.835891	481.838637	0.122810
20773.182121	481.389897	0.120501
20792.528352	480.941992	0.118223
20811.874583	480.494919	0.115977
20831.220814	480.048677	0.113762
20850.567045	479.603263	0.111578
20869.913276	479.158675	0.109426
20889.259506	478.714911	0.107305
20908.605737	478.271967	0.105216
20927.951968	477.829843	0.103157
20947.298199	477.388535	0.101130
20966.644430	476.948042	0.099134
20985.990660	476.508360	0.097168
21005.336891	476.069489	0.095234
21024.683122	475.631425	0.093329
21044.029353	475.194167	0.091456
21063.375584	474.757712	0.089613
21082.721815	474.322058	0.087800
21102.068045	473.887203	0.086017
21121.414276	473.453144	0.084264
21140.760507	473.019880	0.082542
21160.106738	472.587408	0.080848
21179.452969	472.155726	0.079185
21198.799199	471.724832	0.077551
21218.145430	471.294724	0.075946
21237.491661	470.865400	0.074370
21256.837892	470.436857	0.072823
21276.184123	470.009093	0.071305
21295.530354	469.582106	0.069815
21314.876584	469.155895	0.068354
21334.222815	468.730457	0.066921
21353.569046	468.305789	0.065516
21372.915277	467.881890	0.064139
21392.261508	467.458758	0.062790
21411.607738	467.036391	0.061469
21430.953969	466.614786	0.060174
21450.300200	466.193942	0.058907
21469.646431	465.773856	0.057667
21488.992662	465.354526	0.056453
21508.338893	464.935951	0.055267
21527.685123	464.518128	0.054106
21547.031354	464.101056	0.052972
21566.377585	463.684732	0.051864
21585.723816	463.269154	0.050782
21605.070047	462.854320	0.049726
21624.416278	462.440228	0.048695
21643.762508	462.026877	0.047689
21663.108739	461.614264	0.046709
21682.454970	461.202388	0.045754
21701.801201	460.791245	0.044823
21721.147432	460.380835	0.043918
21740.493662	459.971156	0.043036
21759.839893	459.562205	0.042180
21779.186124	459.153980	0.041347
21798.532355	458.746481	0.040538
21817.878586	458.339703	0.039753
21837.224817	457.933647	0.038992
21856.571047	457.528309	0.038255
21875.917278	457.123689	0.037541
21895.263509	456.719783	0.036850
21914.609740	456.316591	0.036183
21933.955971	455.914109	0.035538
21953.302201	455.512337	0.034917
21972.648432	455.111273	0.034318
21991.994663	454.710914	0.033742
22011.340894	454.311259	0.033188
22030.687125	453.912306	0.032657
22050.033356	453.514053	0.032148
22069.379586	453.116498	0.031662
22088.725817	452.719640	0.031197
22108.072048	452.323476	0.030755
22127.418279	451.928005	0.030335
22146.764510	451.533225	0.029936
22166.110740	451.139134	0.029559
22185.456971	450.745730	0.029205
22204.803202	450.353012	0.028871
22224.149433	449.960977	0.028560
22243.495664	449.569625	0.028270
22262.841895	449.178952	0.028001
22282.188125	448.788958	0.027755
22301.534356	448.399641	0.027529
22320.880587	448.010999	0.027325
22340.226818	447.623029	0.027143
22359.573049	447.235731	0.026982
22378.919280	446.849103	0.026842
22398.265510	446.463142	0.026724
22417.611741	446.077848	0.026628
22436.957972	445.693218	0.026552
22456.304203	445.309251	0.026499
22475.650434	444.925945	0.026467
22494.996664	444.543298	0.026456
22514.342895	444.161308	0.026467
22533.689126	443.779975	0.026500
22553.035357	443.399296	0.026554
22572.381588	443.019269	0.026631
22591.727819	442.639894	0.026729
22611.074049	442.261167	0.026849
22630.420280	441.883088	0.026991
22649.766511	441.505655	0.027155
22669.112742	441.128866	0.027342
22688.458973	440.752720	0.027550
22707.805203	440.377214	0.027782
22727.151434	440.002348	0.028036
22746.497665	439.628120	0.028312
22765.843896	439.254527	0.028612
22785.190127	438.881569	0.028934
22804.536358	438.509244	0.029280
22823.882588	438.137550	0.029649
22843.228819	437.766486	0.030041
22862.575050	437.396049	0.030457
22881.921281	437.026239	0.030897
22901.267512	436.657054	0.031361
22920.613742	436.288492	0.031849
22939.959973	435.920551	0.032362
22959.306204	435.553231	0.032899
22978.652435	435.186529	0.033461
22997.998666	434.820444	0.034048
23017.344897	434.454975	0.034661
23036.691127	434.090119	0.035299
23056.037358	433.725876	0.035962
23075.383589	433.362243	0.036652
23094.729820	432.999220	0.037368
23114.076051	432.636804	0.038111
23133.422282	432.274995	0.038880
23152.768512	431.913790	0.039677
23172.114743	431.553188	0.040501
23191.460974	431.193188	0.041352
23210.807205	430.833788	0.042231
23230.153436	430.474987	0.043139
23249.499666	430.116783	0.044075
23268.845897	429.759174	0.045040
23288.192128	429.402160	0.046034
23307.538359	429.045738	0.047058
23326.884590	428.689908	0.048111
23346.230821	428.334667	0.049195
23365.577051	427.980014	0.050308
23384.923282	427.625949	0.051453
23404.269513	427.272468	0.052629
23423.615744	426.919572	0.053836
23442.961975	426.567258	0.055075
23462.308205	426.215525	0.056346
23481.654436	425.864371	0.057649
23501.000667	425.513796	0.058986
23520.346898	425.163797	0.060355
23539.693129	424.814374	0.061758
23559.039360	424.465525	0.063195
23578.385590	424.117248	0.064667
23597.731821	423.769542	0.066173
23617.078052	423.422406	0.067714
23636.424283	423.075838	0.069290
23655.770514	422.729836	0.070902
23675.116744	422.384401	0.072550
23694.462975	422.039529	0.074235
23713.809206	421.695220	0.075957
23733.155437	421.351473	0.077716
23752.501668	421.008285	0.079512
23771.847899	420.665656	0.081347
23791.194129	420.323585	0.083219
23810.540360	419.982069	0.085131
23829.886591	419.641107	0.087082
23849.232822	419.300699	0.089072
23868.579053	418.960843	0.091102
23887.925284	418.621537	0.093172
23907.271514	418.282780	0.095283
23926.617745	417.944571	0.097435
23945.963976	417.606909	0.099628
23965.310207	417.269792	0.101863
23984.656438	416.933218	0.104139
24004.002668	416.597187	0.106458
24023.348899	416.261698	0.108820
24042.695130	415.926748	0.111225
24062.041361	415.592337	0.113673
24081.387592	415.258463	0.116165
24100.733823	414.925125	0.118701
24120.080053	414.592322	0.121281
24139.426284	414.260053	0.123906
24158.772515	413.928315	0.126576
24178.118746	413.597108	0.129291
24197.464977	413.266431	0.132051
24216.811207	412.936283	0.134858
24236.157438	412.606661	0.137710
24255.503669	412.277565	0.140609
24274.849900	411.948994	0.143555
24294.196131	411.620946	0.146547
24313.542362	411.293420	0.149587
24332.888592	410.966415	0.152673
24352.234823	410.639930	0.155808
24371.581054	410.313963	0.158990
24390.927285	409.988513	0.162220
24410.273516	409.663578	0.165498
24429.619746	409.339159	0.168825
24448.965977	409.015253	0.172200
24468.312208	408.691859	0.175624
24487.658439	408.368976	0.179096
24507.004670	408.046603	0.182618
24526.350901	407.724738	0.186188
24545.697131	407.403381	0.189807
24565.043362	407.082530	0.193476
24584.389593	406.762184	0.197194
24603.735824	406.442342	0.200961
24623.082055	406.123002	0.204778
24642.428286	405.804164	0.208644
24661.774516	405.485826	0.212559
24681.120747	405.167987	0.216524
24700.466978	404.850645	0.220538
24719.813209	404.533801	0.224602
24739.159440	404.217452	0.228715
24758.505670	403.901598	0.232876
24777.851901	403.586237	0.237087
24797.198132	403.271367	0.241347
24816.544363	402.956989	0.245656
24835.890594	402.643101	0.250014
24855.236825	402.329701	0.254420
24874.583055	402.016789	0.258874
24893.929286	401.704363	0.263377
24913.275517	401.392422	0.267927
24932.621748	401.080965	0.272525
24951.967979	400.769992	0.277170
24971.314209	400.459500	0.281863
24990.660440	400.149489	0.286602
25010.006671	399.839957	0.291388
25029.352902	399.530904	0.296220
25048.699133	399.222329	0.301097
25068.045364	398.914229	0.306020
25087.391594	398.606605	0.310988
25106.737825	398.299455	0.316001
25126.084056	397.992778	0.321057
25145.430287	397.686573	0.326157
25164.776518	397.380839	0.331300
25184.122748	397.075574	0.336486
25203.468979	396.770778	0.341713
25222.815210	396.466450	0.346982
25242.161441	396.162588	0.352292
25261.507672	395.859191	0.357642
25280.853903	395.556259	0.363031
25300.200133	395.253790	0.368459
25319.546364	394.951784	0.373926
25338.892595	394.650238	0.379430
25358.238826	394.349153	0.384971
25377.585057	394.048527	0.390547
25396.931288	393.748358	0.396159
25416.277518	393.448647	0.401805
25435.623749	393.149392	0.407485
25454.969980	392.850591	0.413198
25474.316211	392.552244	0.418942
25493.662442	392.254350	0.424717
25513.008672	391.956908	0.430522
25532.354903	391.659917	0.436357
25551.701134	391.363375	0.442219
25571.047365	391.067282	0.448109
25590.393596	390.771637	0.454024
25609.739827	390.476439	0.459965
25629.086057	390.181686	0.465930
25648.432288	389.887377	0.471917
25667.778519	389.593513	0.477927
25687.124750	389.300091	0.483957
25706.470981	389.007111	0.490007
25725.817211	388.714571	0.496075
25745.163442	388.422471	0.502160
25764.509673	388.130810	0.508261
25783.855904	387.839586	0.514377
25803.202135	387.548799	0.520507
25822.548366	387.258448	0.526649
25841.894596	386.968531	0.532802
25861.240827	386.679049	0.538964
25880.587058	386.389999	0.545135
25899.933289	386.101381	0.551313
25919.279520	385.813193	0.557497
25938.625751	385.525436	0.563684
25957.971981	385.238107	0.569875
25977.318212	384.951207	0.576067
25996.664443	384.664734	0.582260
26016.010674	384.378686	0.588450
26035.356905	384.093064	0.594638
26054.703135	383.807866	0.600822
26074.049366	383.523091	0.607000
26093.395597	383.238738	0.613171
26112.741828	382.954807	0.619333
26132.088059	382.671296	0.625484
26151.434290	382.388204	0.631624
26170.780520	382.105531	0.637750
26190.126751	381.823276	0.643862
26209.472982	381.541438	0.649957
26228.819213	381.260015	0.656034
26248.165444	380.979007	0.662091
26267.511674	380.698413	0.668127
26286.857905	380.418232	0.674140
26306.204136	380.138463	0.680128
26325.550367	379.859105	0.686091
26344.896598	379.580158	0.692026
26364.242829	379.301619	0.697932
26383.589059	379.023490	0.703807
26402.935290	378.745768	0.709649
26422.281521	378.468453	0.715457
26441.627752	378.191543	0.721229
26460.973983	377.915038	0.726964
26480.320213	377.638938	0.732660
26499.666444	377.363240	0.738316
26519.012675	377.087945	0.743929
26538.358906	376.813051	0.749498
26557.705137	376.538558	0.755021
26577.051368	376.264464	0.760498
26596.397598	375.990770	0.765926
26615.743829	375.717472	0.771303
26635.090060	375.444572	0.776628
26654.436291	375.172069	0.781900
26673.782522	374.899960	0.787117
26693.128753	374.628246	0.792277
26712.474983	374.356925	0.797378
26731.821214	374.085997	0.802420
26751.167445	373.815461	0.807401
26770.513676	373.545316	0.812318
26789.859907	373.275562	0.817171
26809.206137	373.006196	0.821959
26828.552368	372.737219	0.826678
26847.898599	372.468630	0.831329
26867.244830	372.200427	0.835909
26886.591061	371.932610	0.840418
26905.937292	371.665179	0.844853
26925.283522	371.398132	0.849214
26944.629753	371.131468	0.853498
26963.975984	370.865187	0.857705
26983.322215	370.599288	0.861833
27002.668446	370.333770	0.865881
27022.014676	370.068632	0.869848
27041.360907	369.803873	0.873731
27060.707138	369.539493	0.877531
27080.053369	369.275491	0.881245
27099.399600	369.011865	0.884873
27118.745831	368.748616	0.888414
27138.092061	368.485742	0.891865
27157.438292	368.223243	0.895226
27176.784523	367.961117	0.898496
27196.130754	367.699365	0.901674
27215.476985	367.437984	0.904759
27234.823215	367.176975	0.907750
27254.169446	366.916336	0.910645
27273.515677	366.656067	0.913443
27292.861908	366.396167	0.916145
27312.208139	366.136636	0.918748
27331.554370	365.877471	0.921253
27350.900600	365.618674	0.923657
27370.246831	365.360242	0.925961
27389.593062	365.102175	0.928164
27408.939293	364.844473	0.930264
27428.285524	364.587134	0.932261
27447.631755	364.330157	0.934154
27466.977985	364.073543	0.935944
27486.324216	363.817290	0.937628
27505.670447	363.561398	0.939207
27525.016678	363.305865	0.940680
27544.362909	363.050691	0.942046
27563.709139	362.795876	0.943306
27583.055370	362.541418	0.944458
27602.401601	362.287316	0.945502
27621.747832	362.033571	0.946438
27641.094063	361.780181	0.947265
27660.440294	361.527145	0.947984
27679.786524	361.274463	0.948593
27699.132755	361.022133	0.949094
27718.478986	360.770156	0.949485
27737.825217	360.518531	0.949766
27757.171448	360.267256	0.949938
27776.517678	360.016332	0.950000
27795.863909	359.765756	0.949952
27815.210140	359.515529	0.949795
27834.556371	359.265650	0.949528
27853.902602	359.016119	0.949151
27873.248833	358.766933	0.948665
27892.595063	358.518093	0.948069
27911.941294	358.269598	0.947365
27931.287525	358.021448	0.946552
27950.633756	357.773641	0.945630
27969.979987	357.526176	0.944600
27989.326217	357.279054	0.943462
28008.672448	357.032273	0.942216
28028.018679	356.785833	0.940864
28047.364910	356.539733	0.939405
28066.711141	356.293972	0.937840
28086.057372	356.048550	0.936169
28105.403602	355.803465	0.934393
28124.749833	355.558718	0.932513
28144.096064	355.314307	0.930530
28163.442295	355.070232	0.928443
28182.788526	354.826492	0.926254
28202.134757	354.583087	0.923963
28221.480987	354.340015	0.921572
28240.827218	354.097276	0.919080
28260.173449	353.854870	0.916490
28279.519680	353.612795	0.913801
28298.865911	353.371051	0.911014
28318.212141	353.129638	0.908132
28337.558372	352.888554	0.905154
28356.904603	352.647799	0.902081
28376.250834	352.407373	0.898915
28395.597065	352.167274	0.895657
28414.943296	351.927502	0.892307
28434.289526	351.688056	0.888868
28453.635757	351.448936	0.885339
28472.981988	351.210140	0.881722
28492.328219	350.971669	0.878019
28511.674450	350.733522	0.874230
28531.020680	350.495698	0.870358
28550.366911	350.258196	0.866402
28569.713142	350.021015	0.862364
28589.059373	349.784156	0.858246
28608.405604	349.547617	0.854050
28627.751835	349.311397	0.849775
28647.098065	349.075497	0.845425
28666.444296	348.839915	0.840999
28685.790527	348.604651	0.836500
28705.136758	348.369704	0.831929
28724.482989	348.135074	0.827287
28743.829219	347.900759	0.822576
28763.175450	347.666759	0.817798
28782.521681	347.433075	0.812953
28801.867912	347.199704	0.808044
28821.214143	346.966646	0.803071
28840.560374	346.733901	0.798037
28859.906604	346.501468	0.792943
28879.252835	346.269346	0.787791
28898.599066	346.037535	0.782581
28917.945297	345.806035	0.777316
28937.291528	345.574844	0.771998
28956.637759	345.343962	0.766627
28975.983989	345.113388	0.761206
28995.330220	344.883122	0.755735
29014.676451	344.653163	0.750218
29034.022682	344.423510	0.744654
29053.368913	344.194163	0.739047
29072.715143	343.965122	0.733397
29092.061374	343.736385	0.727706
29111.407605	343.507952	0.721976
29130.753836	343.279822	0.716208
29150.100067	343.051996	0.710404
29169.446298	342.824471	0.704566
29188.792528	342.597248	0.698695
29208.138759	342.370326	0.692793
29227.484990	342.143705	0.686862
29246.831221	341.917383	0.680902
29266.177452	341.691361	0.674917
29285.523682	341.465637	0.668907
29304.869913	341.240211	0.662873
29324.216144	341.015083	0.656818
29343.562375	340.790251	0.650744
29362.908606	340.565716	0.644651
29382.254837	340.341477	0.638541
29401.601067	340.117532	0.632416
29420.947298	339.893882	0.626278
29440.293529	339.670526	0.620128
29459.639760	339.447464	0.613967
29478.985991	339.224694	0.607797
29498.332221	339.002216	0.601619
29517.678452	338.780030	0.595436
29537.024683	338.558135	0.589247
29556.370914	338.336531	0.583056
29575.717145	338.115216	0.576864
29595.063376	337.894191	0.570671
29614.409606	337.673455	0.564479
29633.755837	337.453006	0.558291
29653.102068	337.232846	0.552106
29672.448299	337.012972	0.545926
29691.794530	336.793385	0.539754
29711.140761	336.574084	0.533589
29730.486991	336.355069	0.527435
29749.833222	336.136338	0.521290
29769.179453	335.917892	0.515158
29788.525684	335.699729	0.509040
29807.871915	335.481850	0.502935
29827.218145	335.264253	0.496847
29846.564376	335.046938	0.490776
29865.910607	334.829905	0.484722
29885.256838	334.613152	0.478689
29904.603069	334.396681	0.472675
29923.949300	334.180489	0.466684
29943.295530	333.964576	0.460715
29962.641761	333.748942	0.454769
29981.987992	333.533587	0.448849
30001.334223	333.318509	0.442955
30020.680454	333.103709	0.437087
30040.026684	332.889185	0.431248
30059.372915	332.674937	0.425437
30078.719146	332.460965	0.419656
30098.065377	332.247268	0.413906
30117.411608	332.033846	0.408187
30136.757839	331.820697	0.402501
30156.104069	331.607822	0.396849
30175.450300	331.395220	0.391230
30194.796531	331.182891	0.385647
30214.142762	330.970833	0.380099
30233.488993	330.759047	0.374588
30252.835223	330.547531	0.369114
30272.181454	330.336286	0.363678
30291.527685	330.125311	0.358281
30310.873916	329.914605	0.352923
30330.220147	329.704168	0.347605
30349.566378	329.493999	0.342328
30368.912608	329.284098	0.337091
30388.258839	329.074464	0.331897
30407.605070	328.865097	0.326745
30426.951301	328.655996	0.321635
30446.297532	328.447161	0.316569
30465.643763	328.238592	0.311547
30484.989993	328.030286	0.306569
30504.336224	327.822246	0.301636
30523.682455	327.614468	0.296748
30543.028686	327.406954	0.291905
30562.374917	327.199703	0.287108
30581.721147	326.992714	0.282358
30601.067378	326.785987	0.277654
30620.413609	326.579521	0.272997
30639.759840	326.373315	0.268386
30659.106071	326.167370	0.263824
30678.452302	325.961685	0.259309
30697.798532	325.756259	0.254841
30717.144763	325.551091	0.250422
30736.490994	325.346182	0.246051
30755.837225	325.141531	0.241728
30775.183456	324.937137	0.237454
30794.529686	324.733000	0.233229
30813.875917	324.529119	0.229052
30833.222148	324.325494	0.224924
30852.568379	324.122124	0.220845
30871.914610	323.919009	0.216814
30891.260841	323.716149	0.212833
30910.607071	323.513543	0.208901
30929.953302	323.311190	0.205018
30949.299533	323.109090	0.201183
30968.645764	322.907242	0.197398
30987.991995	322.705647	0.193661
31007.338225	322.504303	0.189974
31026.684456	322.303210	0.186334
31046.030687	322.102368	0.182744
31065.376918	321.901776	0.179202
31084.723149	321.701434	0.175708
31104.069380	321.501340	0.172263
31123.415610	321.301496	0.168865
31142.761841	321.101900	0.165516
31162.108072	320.902552	0.162214
31181.454303	320.703451	0.158960
31200.800534	320.504597	0.155753
31220.146765	320.305989	0.152593
31239.492995	320.107628	0.149480
31258.839226	319.909512	0.146413
31278.185457	319.711641	0.143393
31297.531688	319.514015	0.140419
31316.877919	319.316633	0.137491
31336.224149	319.119494	0.134608
31355.570380	318.922599	0.131770
31374.916611	318.725947	0.128978
31394.262842	318.529537	0.126230
31413.609073	318.333369	0.123526
31432.955304	318.137442	0.120866
31452.301534	317.941757	0.118250
31471.647765	317.746312	0.115677
31490.993996	317.551107	0.113147
31510.340227	317.356142	0.110660
31529.686458	317.161416	0.108214
31549.032688	316.966929	0.105811
31568.378919	316.772680	0.103449
31587.725150	316.578669	0.101128
31607.071381	316.384896	0.098847
31626.417612	316.191360	0.096607
31645.763843	315.998061	0.094407
31665.110073	315.804997	0.092246
31684.456304	315.612170	0.090125
31703.802535	315.419577	0.088042
31723.148766	315.227220	0.085997
31742.494997	315.035097	0.083990
31761.841227	314.843209	0.082020
31781.187458	314.651553	0.080087
31800.533689	314.460131	0.078191
31819.879920	314.268942	0.076331
31839.226151	314.077985	0.074506
31858.572382	313.887260	0.072717
31877.918612	313.696767	0.070962
31897.264843	313.506504	0.069242
31916.611074	313.316473	0.067556
31935.957305	313.126671	0.065903
31955.303536	312.937099	0.064283
31974.649767	312.747757	0.062696
31993.995997	312.558644	0.061141
32013.342228	312.369759	0.059617
32032.688459	312.181103	0.058125
32052.034690	311.992674	0.056663
32071.380921	311.804472	0.055232
32090.727151	311.616498	0.053831
32110.073382	311.428750	0.052460
32129.419613	311.241228	0.051117
32148.765844	311.053931	0.049803
32168.112075	310.866860	0.048517
32187.458306	310.680014	0.047259
32206.804536	310.493392	0.046028
32226.150767	310.306995	0.044824
32245.496998	310.120821	0.043647
32264.843229	309.934870	0.042496
32284.189460	309.749142	0.041370
32303.535690	309.563637	0.040269
32322.881921	309.378354	0.039193
32342.228152	309.193292	0.038142
32361.574383	309.008452	0.037114
32380.920614	308.823832	0.036110
32400.266845	308.639433	0.035129
32419.613075	308.455254	0.034171
32438.959306	308.271295	0.033235
32458.305537	308.087555	0.032320
32477.651768	307.904034	0.031428
32496.997999	307.720732	0.030556
32516.344229	307.537647	0.029706
32535.690460	307.354781	0.028875
32555.036691	307.172131	0.028065
32574.382922	306.989699	0.027274
32593.729153	306.807483	0.026502
32613.075384	306.625483	0.025750
32632.421614	306.443699	0.025015
32651.767845	306.262131	0.024299
32671.114076	306.080778	0.023601
32690.460307	305.899639	0.022920
32709.806538	305.718714	0.022256
32729.152769	305.538004	0.021609
32748.498999	305.357507	0.020978
32767.845230	305.177223	0.020364
32787.191461	304.997151	0.019765
32806.537692	304.817293	0.019181
32825.883923	304.637646	0.018613
32845.230153	304.458211	0.018059
32864.576384	304.278987	0.017520
32883.922615	304.099974	0.016995
32903.268846	303.921171	0.016483
32922.615077	303.742579	0.015986
32941.961308	303.564196	0.015501
32961.307538	303.386023	0.015029
32980.653769	303.208059	0.014571
33000.000000	303.030303	0.014124
